total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
635776,4967,10.09,4.601,4087,155.5
635904,4968,10.1,4.585,4086,155.6
636032,4969,10.09,4.581,4086,155.7
636160,4970,10.09,4.626,4085,155.7
636288,4971,10.08,4.647,4084,155.8
636416,4972,10.08,4.697,4083,155.8
636544,4973,10.07,4.708,4083,155.9
636672,4974,10.09,4.696,4082,156.0
636800,4975,10.08,4.677,4081,156.0
636928,4976,10.07,4.723,4080,156.1
637056,4977,10.09,4.746,4080,156.1
637184,4978,10.09,4.721,4079,156.2
637312,4979,10.09,4.711,4078,156.3
637440,4980,10.06,4.814,4077,156.3
637568,4981,10.08,4.787,4077,156.4
637696,4982,10.07,4.823,4076,156.4
637824,4983,10.08,4.787,4075,156.5
637952,4984,10.08,4.792,4074,156.6
638080,4985,10.07,4.728,4074,156.6
638208,4986,10.07,4.733,4073,156.7
638336,4987,10.07,4.733,4072,156.7
638464,4988,10.07,4.763,4072,156.8
638592,4989,10.06,4.724,4071,156.8
638720,4990,10.06,4.769,4070,156.9
638848,4991,10.07,4.763,4069,157.0
638976,4992,10.06,4.779,4069,157.0
639104,4993,10.06,4.774,4068,157.1
639232,4994,10.07,4.678,4067,157.1
639360,4995,10.08,4.537,4067,157.2
639488,4996,10.08,4.482,4066,157.3
639616,4997,10.07,4.613,4065,157.3
639744,4998,10.06,4.629,4064,157.4
639872,4999,10.05,4.66,4064,157.4
640000,5000,10.06,4.594,4061,157.6
640128,5001,10.05,4.685,4060,157.6
640256,5002,10.04,4.776,4060,157.7
640384,5003,10.03,4.927,4059,157.8
640512,5004,10.04,4.876,4058,157.8
640640,5005,10.05,4.695,4057,157.9
640768,5006,10.05,4.675,4057,157.9
640896,5007,10.06,4.629,4056,158.0
641024,5008,10.06,4.629,4055,158.0
641152,5009,10.06,4.639,4055,158.1
641280,5010,10.05,4.58,4054,158.2
641408,5011,10.05,4.6,4053,158.2
641536,5012,10.04,4.656,4053,158.3
641664,5013,10.04,4.746,4052,158.3
641792,5014,10.03,4.767,4051,158.4
641920,5015,10.03,4.792,4050,158.5
642048,5016,10.02,4.878,4050,158.5
642176,5017,10.02,4.803,4049,158.6
642304,5018,10.03,4.842,4048,158.6
642432,5019,10.03,4.747,4048,158.7
642560,5020,10.03,4.777,4047,158.8
642688,5021,10.02,4.908,4046,158.8
642816,5022,10.05,4.835,4045,158.9
642944,5023,10.05,4.815,4045,158.9
643072,5024,10.05,4.715,4044,159.0
643200,5025,10.07,4.693,4043,159.1
643328,5026,10.07,4.673,4043,159.1
643456,5027,10.11,4.614,4042,159.2
643584,5028,10.11,4.534,4041,159.2
643712,5029,10.12,4.473,4041,159.3
643840,5030,10.1,4.53,4040,159.4
643968,5031,10.09,4.611,4039,159.4
644096,5032,10.09,4.606,4038,159.5
644224,5033,10.08,4.562,4038,159.5
644352,5034,10.1,4.585,4037,159.6
644480,5035,10.06,4.699,4036,159.6
644608,5036,10.08,4.707,4036,159.7
644736,5037,10.07,4.713,4035,159.8
644864,5038,10.06,4.714,4034,159.8
644992,5039,10.06,4.684,4034,159.9
645120,5040,10.05,4.71,4033,159.9
645248,5041,10.06,4.664,4032,160.0
645376,5042,10.04,4.701,4031,160.1
645504,5043,10.04,4.711,4031,160.1
645632,5044,10.03,4.652,4030,160.2
645760,5045,10.04,4.646,4029,160.2
645888,5046,10.06,4.594,4029,160.3
646016,5047,10.06,4.579,4028,160.4
646144,5048,10.08,4.602,4027,160.4
646272,5049,10.08,4.607,4027,160.5
646400,5050,10.08,4.607,4026,160.5
646528,5051,10.08,4.597,4025,160.6
646656,5052,10.07,4.668,4024,160.7
646784,5053,10.05,4.625,4024,160.7
646912,5054,10.05,4.64,4023,160.8
647040,5055,10.05,4.645,4022,160.8
647168,5056,10.03,4.667,4022,160.9
647296,5057,10.02,4.753,4021,161.0
647424,5058,10.02,4.778,4020,161.0
647552,5059,10.03,4.777,4019,161.1
647680,5060,10.03,4.792,4019,161.1
647808,5061,10.03,4.937,4018,161.2
647936,5062,10.02,4.963,4017,161.3
648064,5063,10.03,4.962,4017,161.3
648192,5064,10.03,4.982,4016,161.4
648320,5065,10.03,4.992,4015,161.5
648448,5066,10.03,4.952,4014,161.5
648576,5067,10.02,4.943,4014,161.6
648704,5068,10.02,4.903,4013,161.6
648832,5069,10.02,4.858,4012,161.7
648960,5070,10.02,4.798,4012,161.7
649088,5071,10.04,4.726,4011,161.8
649216,5072,10.07,4.698,4010,161.9
649344,5073,10.06,4.739,4010,161.9
649472,5074,10.07,4.803,4009,162.0
649600,5075,10.09,4.726,4008,162.0
649728,5076,10.09,4.701,4008,162.1
649856,5077,10.11,4.629,4007,162.2
649984,5078,10.11,4.639,4006,162.2
650112,5079,10.13,4.612,4004,162.3
650240,5080,10.11,4.649,4003,162.4
650368,5081,10.11,4.584,4003,162.5
650496,5082,10.09,4.546,4002,162.5
650624,5083,10.1,4.57,4001,162.6
650752,5084,10.11,4.554,4000,162.6
650880,5085,10.09,4.636,4000,162.7
651008,5086,10.06,4.739,3999,162.8
651136,5087,10.04,4.706,3998,162.8
651264,5088,10.07,4.583,3998,162.9
651392,5089,10.07,4.648,3997,162.9
651520,5090,10.08,4.687,3996,163.0
651648,5091,10.08,4.717,3996,163.1
651776,5092,10.11,4.609,3995,163.1
651904,5093,10.11,4.484,3994,163.2
652032,5094,10.13,4.472,3994,163.2
652160,5095,10.14,4.521,3993,163.3
652288,5096,10.1,4.695,3992,163.4
652416,5097,10.13,4.627,3992,163.4
652544,5098,10.12,4.643,3991,163.5
652672,5099,10.1,4.67,3990,163.6
652800,5100,10.07,4.838,3989,163.6
652928,5101,10.07,4.923,3988,163.7
653056,5102,10.06,5.024,3988,163.7
653184,5103,10.05,5.01,3987,163.8
653312,5104,10.06,4.959,3986,163.9
653440,5105,10.04,4.956,3986,163.9
653568,5106,10.03,4.932,3985,164.0
653696,5107,10.04,4.851,3984,164.0
653824,5108,10.05,4.825,3984,164.1
653952,5109,10.07,4.723,3983,164.2
654080,5110,10.07,4.718,3982,164.2
654208,5111,10.08,4.757,3982,164.3
654336,5112,10.07,4.778,3981,164.3
654464,5113,10.07,4.848,3980,164.4
654592,5114,10.08,4.777,3979,164.5
654720,5115,10.08,4.862,3979,164.5
654848,5116,10.06,4.789,3978,164.6
654976,5117,10.06,4.814,3977,164.7
655104,5118,10.06,4.704,3977,164.7
655232,5119,10.05,4.725,3976,164.8
655360,5120,10.04,4.716,3975,164.8
655488,5121,10.04,4.711,3975,164.9
655616,5122,10.03,4.832,3974,165.0
655744,5123,10.02,4.828,3973,165.0
655872,5124,10.02,4.843,3973,165.1
656000,5125,10.01,4.869,3972,165.1
656128,5126,10.01,4.934,3971,165.2
656256,5127,10.04,4.811,3971,165.2
656384,5128,10.04,4.736,3970,165.3
656512,5129,10.05,4.705,3969,165.4
656640,5130,10.05,4.67,3969,165.4
656768,5131,10.07,4.598,3968,165.5
656896,5132,10.06,4.619,3967,165.6
657024,5133,10.06,4.599,3967,165.6
657152,5134,10.09,4.506,3966,165.7
657280,5135,10.11,4.504,3965,165.7
657408,5136,10.11,4.554,3965,165.8
657536,5137,10.11,4.564,3964,165.8
657664,5138,10.11,4.589,3963,165.9
657792,5139,10.09,4.706,3963,166.0
657920,5140,10.09,4.721,3962,166.0
658048,5141,10.08,4.682,3961,166.1
658176,5142,10.06,4.749,3961,166.2
658304,5143,10.04,4.776,3960,166.2
658432,5144,10.05,4.755,3959,166.3
658560,5145,10.04,4.761,3959,166.3
658688,5146,10.04,4.716,3958,166.4
658816,5147,10.07,4.738,3957,166.5
658944,5148,10.07,4.708,3957,166.5
659072,5149,10.07,4.703,3956,166.6
659200,5150,10.06,4.739,3955,166.6
659328,5151,10.05,4.77,3955,166.7
659456,5152,10.05,4.735,3954,166.8
659584,5153,10.05,4.81,3953,166.8
659712,5154,10.05,4.875,3953,166.9
659840,5155,10.02,4.938,3952,166.9
659968,5156,10.04,5.011,3951,167.0
660096,5157,10.07,5.008,3949,167.1
660224,5158,10.08,5.022,3949,167.2
660352,5159,10.08,5.112,3948,167.2
660480,5160,10.09,5.091,3947,167.3
660608,5161,10.11,4.999,3947,167.4
660736,5162,10.11,5.009,3946,167.4
660864,5163,10.11,4.989,3945,167.5
660992,5164,10.1,4.925,3945,167.5
661120,5165,10.07,5.008,3944,167.6
661248,5166,10.07,4.933,3943,167.7
661376,5167,10.08,4.837,3943,167.7
661504,5168,10.07,4.818,3942,167.8
661632,5169,10.05,4.805,3941,167.8
661760,5170,10.05,4.73,3941,167.9
661888,5171,10.06,4.689,3940,168.0
662016,5172,10.05,4.645,3939,168.0
662144,5173,10.04,4.616,3939,168.1
662272,5174,10.03,4.662,3938,168.1
662400,5175,10.03,4.692,3938,168.2
662528,5176,10.02,4.633,3937,168.3
662656,5177,10.03,4.707,3936,168.3
662784,5178,10.04,4.741,3936,168.4
662912,5179,10.03,4.777,3935,168.4
663040,5180,10.04,4.801,3934,168.5
663168,5181,10.04,4.791,3934,168.6
663296,5182,10.05,4.74,3933,168.6
663424,5183,10.04,4.776,3932,168.7
663552,5184,10.05,4.89,3932,168.7
663680,5185,10.05,4.875,3931,168.8
663808,5186,10.04,4.871,3930,168.9
663936,5187,10.04,4.896,3930,168.9
664064,5188,10.03,4.917,3929,169.0
664192,5189,10.05,4.795,3929,169.0
664320,5190,10.04,4.836,3928,169.1
664448,5191,10.08,4.717,3927,169.2
664576,5192,10.07,4.663,3927,169.2
664704,5193,10.07,4.738,3926,169.3
664832,5194,10.08,4.712,3925,169.3
664960,5195,10.08,4.667,3925,169.4
665088,5196,10.07,4.688,3924,169.5
665216,5197,10.07,4.738,3923,169.5
665344,5198,10.08,4.817,3923,169.6
665472,5199,10.04,4.921,3922,169.6
665600,5200,10.03,4.972,3922,169.7
665728,5201,10.06,4.834,3921,169.8
665856,5202,10.05,4.785,3920,169.8
665984,5203,10.05,4.85,3920,169.9
666112,5204,10.05,4.885,3919,170.0
666240,5205,10.07,4.853,3918,170.0
666368,5206,10.07,4.833,3918,170.1
666496,5207,10.09,4.756,3917,170.1
666624,5208,10.11,4.694,3916,170.2
666752,5209,10.08,4.767,3916,170.2
666880,5210,10.08,4.747,3915,170.3
667008,5211,10.09,4.701,3915,170.4
667136,5212,10.09,4.561,3914,170.4
667264,5213,10.07,4.618,3913,170.5
667392,5214,10.08,4.572,3913,170.5
667520,5215,10.08,4.572,3912,170.6
667648,5216,10.08,4.617,3912,170.7
667776,5217,10.08,4.607,3911,170.7
667904,5218,10.11,4.624,3910,170.8
668032,5219,10.1,4.64,3910,170.8
668160,5220,10.1,4.645,3909,170.9
668288,5221,10.1,4.63,3908,171.0
668416,5222,10.08,4.732,3908,171.0
668544,5223,10.07,4.723,3907,171.1
668672,5224,10.05,4.735,3906,171.1
668800,5225,10.07,4.693,3906,171.2
668928,5226,10.04,4.751,3905,171.3
669056,5227,10.03,4.847,3905,171.3
669184,5228,10.04,4.901,3904,171.4
669312,5229,10.07,4.793,3903,171.4
669440,5230,10.06,4.809,3903,171.5
669568,5231,10.06,4.849,3902,171.6
669696,5232,10.06,4.774,3902,171.6
669824,5233,10.04,4.881,3901,171.7
669952,5234,10.05,4.79,3900,171.7
670080,5235,10.07,4.698,3898,171.9
670208,5236,10.06,4.679,3898,171.9
670336,5237,10.06,4.654,3897,172.0
670464,5238,10.06,4.634,3897,172.0
670592,5239,10.07,4.683,3896,172.1
670720,5240,10.07,4.733,3895,172.2
670848,5241,10.08,4.697,3895,172.2
670976,5242,10.07,4.608,3894,172.3
671104,5243,10.06,4.594,3894,172.3
671232,5244,10.08,4.632,3893,172.4
671360,5245,10.05,4.665,3892,172.5
671488,5246,10.05,4.705,3892,172.5
671616,5247,10.04,4.671,3891,172.6
671744,5248,10.03,4.657,3891,172.6
671872,5249,10.03,4.697,3890,172.7
672000,5250,10.04,4.811,3889,172.8
672128,5251,10.03,4.862,3889,172.8
672256,5252,10.01,4.784,3888,172.9
672384,5253,10.01,4.844,3888,172.9
672512,5254,10.01,4.759,3887,173.0
672640,5255,10.03,4.792,3886,173.1
672768,5256,10.03,4.822,3886,173.1
672896,5257,10.03,4.732,3885,173.2
673024,5258,10.04,4.686,3885,173.2
673152,5259,10.06,4.714,3884,173.3
673280,5260,10.06,4.719,3883,173.4
673408,5261,10.06,4.729,3883,173.4
673536,5262,10.04,4.796,3882,173.5
673664,5263,10.04,4.806,3882,173.5
673792,5264,10.07,4.708,3881,173.6
673920,5265,10.09,4.676,3880,173.6
674048,5266,10.07,4.728,3880,173.7
674176,5267,10.06,4.719,3879,173.8
674304,5268,10.07,4.668,3879,173.8
674432,5269,10.07,4.598,3878,173.9
674560,5270,10.08,4.517,3878,173.9
674688,5271,10.09,4.576,3877,174.0
674816,5272,10.06,4.684,3876,174.1
674944,5273,10.06,4.614,3876,174.1
675072,5274,10.07,4.583,3875,174.2
675200,5275,10.07,4.663,3874,174.2
675328,5276,10.06,4.694,3874,174.3
675456,5277,10.06,4.749,3873,174.4
675584,5278,10.08,4.762,3873,174.4
675712,5279,10.08,4.722,3872,174.5
675840,5280,10.08,4.722,3871,174.5
675968,5281,10.07,4.813,3871,174.6
676096,5282,10.06,4.829,3870,174.7
676224,5283,10.06,4.764,3870,174.7
676352,5284,10.06,4.669,3869,174.8
676480,5285,10.06,4.714,3868,174.9
676608,5286,10.03,4.637,3868,174.9
676736,5287,10.04,4.671,3867,175.0
676864,5288,10.04,4.651,3867,175.0
676992,5289,10.05,4.625,3866,175.1
677120,5290,10.05,4.625,3865,175.1
677248,5291,10.07,4.643,3865,175.2
677376,5292,10.08,4.737,3864,175.3
677504,5293,10.09,4.671,3864,175.3
677632,5294,10.1,4.715,3863,175.4
677760,5295,10.07,4.723,3863,175.4
677888,5296,10.09,4.656,3862,175.5
678016,5297,10.09,4.721,3861,175.6
678144,5298,10.09,4.711,3861,175.6
678272,5299,10.08,4.707,3860,175.7
678400,5300,10.07,4.703,3860,175.7
678528,5301,10.06,4.764,3859,175.8
678656,5302,10.05,4.78,3858,175.9
678784,5303,10.06,4.774,3857,175.9
678912,5304,10.04,4.796,3857,176.0
679040,5305,10.05,4.74,3856,176.1
679168,5306,10.07,4.698,3856,176.1
679296,5307,10.06,4.684,3855,176.2
679424,5308,10.07,4.753,3854,176.2
679552,5309,10.08,4.727,3854,176.3
679680,5310,10.08,4.717,3853,176.4
679808,5311,10.09,4.726,3853,176.4
679936,5312,10.1,4.665,3852,176.5
680064,5313,10.07,4.713,3850,176.6
680192,5314,10.06,4.734,3850,176.7
680320,5315,10.05,4.79,3849,176.7
680448,5316,10.06,4.709,3848,176.8
680576,5317,10.06,4.619,3848,176.8
680704,5318,10.06,4.659,3847,176.9
680832,5319,10.05,4.655,3847,177.0
680960,5320,10.04,4.821,3846,177.0
681088,5321,10.05,4.805,3846,177.1
681216,5322,10.05,4.76,3845,177.1
681344,5323,10.06,4.644,3844,177.2
681472,5324,10.04,4.721,3844,177.3
681600,5325,10.03,4.767,3843,177.3
681728,5326,10.03,4.697,3843,177.4
681856,5327,10.03,4.702,3842,177.4
681984,5328,10.04,4.626,3842,177.5
682112,5329,10.03,4.617,3841,177.6
682240,5330,10.03,4.602,3841,177.6
682368,5331,10.04,4.731,3840,177.7
682496,5332,10.05,4.765,3839,177.7
682624,5333,10.07,4.693,3839,177.8
682752,5334,10.06,4.849,3838,177.9
682880,5335,10.06,4.914,3838,177.9
683008,5336,10.05,4.87,3837,178.0
683136,5337,10.05,4.945,3837,178.0
683264,5338,10.06,4.879,3836,178.1
683392,5339,10.04,4.891,3835,178.2
683520,5340,10.03,4.922,3835,178.2
683648,5341,10.01,4.909,3834,178.3
683776,5342,10.01,4.834,3834,178.3
683904,5343,10.01,4.794,3833,178.4
684032,5344,10.02,4.838,3832,178.5
684160,5345,10.02,4.833,3832,178.5
684288,5346,10.03,4.937,3831,178.6
684416,5347,10.03,4.982,3831,178.6
684544,5348,10.03,5.037,3830,178.7
684672,5349,10.04,5.036,3830,178.8
684800,5350,10.05,5.07,3829,178.8
684928,5351,10.05,5.045,3828,178.9
685056,5352,10.04,5.031,3828,178.9
685184,5353,10.04,4.996,3827,179.0
685312,5354,10.02,5.018,3827,179.1
685440,5355,10.02,4.998,3826,179.1
685568,5356,10.04,4.886,3826,179.2
685696,5357,10.04,4.846,3825,179.2
685824,5358,10.04,4.821,3824,179.3
685952,5359,10.04,4.761,3824,179.4
686080,5360,10.04,4.786,3823,179.4
686208,5361,10.05,4.73,3823,179.5
686336,5362,10.06,4.664,3822,179.5
686464,5363,10.06,4.624,3822,179.6
686592,5364,10.05,4.695,3821,179.7
686720,5365,10.06,4.699,3820,179.7
686848,5366,10.06,4.709,3820,179.8
686976,5367,10.06,4.784,3819,179.8
687104,5368,10.08,4.702,3819,179.9
687232,5369,10.07,4.718,3818,180.0
687360,5370,10.07,4.743,3818,180.0
687488,5371,10.06,4.764,3817,180.1
687616,5372,10.05,4.765,3816,180.2
687744,5373,10.04,4.846,3816,180.2
687872,5374,10.04,4.801,3815,180.3
688000,5375,10.06,4.874,3815,180.3
688128,5376,10.04,4.941,3814,180.4
688256,5377,10.05,4.965,3813,180.5
688384,5378,10.04,4.971,3813,180.5
688512,5379,10.04,4.961,3812,180.6
688640,5380,10.04,4.946,3812,180.6
688768,5381,10.04,4.961,3811,180.7
688896,5382,10.04,4.936,3811,180.8
689024,5383,10.02,4.923,3810,180.8
689152,5384,10.04,4.961,3810,180.9
689280,5385,10.05,4.85,3809,180.9
689408,5386,10.07,4.823,3808,181.0
689536,5387,10.08,4.767,3808,181.1
689664,5388,10.07,4.803,3807,181.1
689792,5389,10.07,4.828,3807,181.2
689920,5390,10.08,4.872,3806,181.2
690048,5391,10.07,4.873,3804,181.4
690176,5392,10.06,4.774,3804,181.4
690304,5393,10.05,4.875,3803,181.5
690432,5394,10.04,4.916,3803,181.5
690560,5395,10.04,4.976,3802,181.6
690688,5396,10.04,5.041,3802,181.7
690816,5397,10.04,4.966,3801,181.7
690944,5398,10.06,4.844,3801,181.8
691072,5399,10.06,4.859,3800,181.8
691200,5400,10.05,4.84,3799,181.9
691328,5401,10.05,4.815,3799,182.0
691456,5402,10.05,4.735,3798,182.0
691584,5403,10.04,4.806,3798,182.1
691712,5404,10.06,4.734,3797,182.1
691840,5405,10.05,4.775,3797,182.2
691968,5406,10.04,4.831,3796,182.3
692096,5407,10.03,4.902,3795,182.3
692224,5408,10.03,4.947,3795,182.4
692352,5409,10.03,4.882,3794,182.4
692480,5410,10.03,4.957,3794,182.5
692608,5411,10.03,4.867,3793,182.6
692736,5412,10.03,4.857,3793,182.6
692864,5413,10.05,4.815,3792,182.7
692992,5414,10.05,4.84,3792,182.7
693120,5415,10.05,4.79,3791,182.8
693248,5416,10.05,4.825,3791,182.9
693376,5417,10.05,4.845,3790,182.9
693504,5418,10.06,4.904,3789,183.0
693632,5419,10.05,4.935,3789,183.0
693760,5420,10.04,4.931,3788,183.1
693888,5421,10.02,4.978,3788,183.2
694016,5422,10.03,4.937,3787,183.2
694144,5423,10.04,4.981,3787,183.3
694272,5424,10.06,4.949,3786,183.3
694400,5425,10.06,4.879,3786,183.4
694528,5426,10.07,4.793,3785,183.5
694656,5427,10.07,4.733,3785,183.5
694784,5428,10.08,4.767,3784,183.6
694912,5429,10.07,4.738,3784,183.6
695040,5430,10.07,4.743,3783,183.7
695168,5431,10.09,4.656,3782,183.8
695296,5432,10.07,4.818,3782,183.8
695424,5433,10.07,4.763,3781,183.9
695552,5434,10.07,4.783,3781,183.9
695680,5435,10.07,4.848,3780,184.0
695808,5436,10.08,4.812,3780,184.1
695936,5437,10.09,4.786,3779,184.1
696064,5438,10.09,4.826,3779,184.2
696192,5439,10.06,4.839,3778,184.2
696320,5440,10.07,4.833,3778,184.3
696448,5441,10.08,4.802,3777,184.4
696576,5442,10.07,4.843,3777,184.4
696704,5443,10.07,4.788,3776,184.5
696832,5444,10.05,4.9,3775,184.5
696960,5445,10.06,4.909,3775,184.6
697088,5446,10.05,4.955,3774,184.7
697216,5447,10.06,4.914,3774,184.7
697344,5448,10.1,4.79,3773,184.8
697472,5449,10.08,4.822,3773,184.8
697600,5450,10.08,4.827,3772,184.9
697728,5451,10.1,4.76,3772,185.0
697856,5452,10.12,4.743,3771,185.0
697984,5453,10.11,4.784,3771,185.1
698112,5454,10.11,4.714,3770,185.1
698240,5455,10.09,4.801,3770,185.2
698368,5456,10.05,4.93,3769,185.3
698496,5457,10.06,4.914,3769,185.3
698624,5458,10.06,4.979,3768,185.4
698752,5459,10.05,4.985,3767,185.4
698880,5460,10.03,4.932,3767,185.5
699008,5461,10.04,4.911,3766,185.6
699136,5462,10.05,4.845,3766,185.6
699264,5463,10.06,4.824,3765,185.7
699392,5464,10.06,4.779,3765,185.7
699520,5465,10.06,4.759,3764,185.8
699648,5466,10.05,4.76,3764,185.9
699776,5467,10.06,4.804,3763,185.9
699904,5468,10.05,4.84,3762,186.0
700032,5469,10.03,4.977,3761,186.1
700160,5470,10.04,4.981,3760,186.2
700288,5471,10.03,5.042,3760,186.2
700416,5472,10.03,5.082,3759,186.3
700544,5473,10.02,5.093,3758,186.4
700672,5474,10.02,5.013,3758,186.4
700800,5475,10.02,4.993,3757,186.5
700928,5476,10.08,4.907,3757,186.5
701056,5477,10.09,4.751,3756,186.6
701184,5478,10.08,4.737,3756,186.7
701312,5479,10.1,4.67,3755,186.7
701440,5480,10.11,4.609,3755,186.8
701568,5481,10.12,4.628,3754,186.8
701696,5482,10.12,4.688,3754,186.9
701824,5483,10.13,4.662,3753,187.0
701952,5484,10.08,4.682,3753,187.0
702080,5485,10.07,4.723,3752,187.1
702208,5486,10.07,4.723,3752,187.1
702336,5487,10.08,4.632,3751,187.2
702464,5488,10.07,4.648,3751,187.3
702592,5489,10.07,4.553,3750,187.3
702720,5490,10.06,4.484,3750,187.4
702848,5491,10.06,4.544,3749,187.4
702976,5492,10.05,4.595,3749,187.5
703104,5493,10.07,4.628,3748,187.6
703232,5494,10.08,4.717,3748,187.6
703360,5495,10.05,4.81,3747,187.7
703488,5496,10.06,4.779,3747,187.7
703616,5497,10.05,4.9,3746,187.8
703744,5498,10.06,4.849,3746,187.9
703872,5499,10.05,4.745,3745,187.9
704000,5500,10.04,4.736,3744,188.0
704128,5501,10.03,4.667,3744,188.1
704256,5502,10.03,4.632,3743,188.1
704384,5503,10.03,4.622,3742,188.2
704512,5504,10.03,4.692,3742,188.2
704640,5505,10.03,4.647,3741,188.3
704768,5506,10.02,4.793,3741,188.4
704896,5507,10.03,4.882,3740,188.4
705024,5508,10.03,4.927,3740,188.5
705152,5509,10.03,4.962,3739,188.5
705280,5510,10.03,4.932,3739,188.6
705408,5511,10.03,4.862,3738,188.7
705536,5512,10.02,4.868,3738,188.7
705664,5513,10.04,4.836,3737,188.8
705792,5514,10.05,4.885,3737,188.9
705920,5515,10.04,4.781,3736,188.9
706048,5516,10.05,4.725,3736,189.0
706176,5517,10.05,4.7,3735,189.0
706304,5518,10.04,4.716,3735,189.1
706432,5519,10.05,4.76,3734,189.2
706560,5520,10.05,4.655,3734,189.2
706688,5521,10.04,4.726,3733,189.3
706816,5522,10.05,4.615,3733,189.3
706944,5523,10.07,4.623,3732,189.4
707072,5524,10.07,4.553,3732,189.4
707200,5525,10.07,4.633,3731,189.5
707328,5526,10.07,4.683,3731,189.6
707456,5527,10.06,4.684,3730,189.6
707584,5528,10.05,4.735,3730,189.7
707712,5529,10.06,4.704,3729,189.7
707840,5530,10.06,4.714,3729,189.8
707968,5531,10.04,4.776,3728,189.9
708096,5532,10.03,4.872,3728,189.9
708224,5533,10.03,4.872,3727,190.0
708352,5534,10.03,4.797,3727,190.0
708480,5535,10.03,4.747,3726,190.1
708608,5536,10.03,4.757,3725,190.2
708736,5537,10.02,4.773,3725,190.2
708864,5538,10.04,4.791,3724,190.3
708992,5539,10.06,4.749,3724,190.4
709120,5540,10.07,4.788,3723,190.4
709248,5541,10.08,4.712,3723,190.5
709376,5542,10.09,4.706,3722,190.5
709504,5543,10.11,4.749,3722,190.6
709632,5544,10.11,4.794,3721,190.7
709760,5545,10.11,4.714,3721,190.7
709888,5546,10.08,4.792,3720,190.8
710016,5547,10.07,4.808,3719,190.9
710144,5548,10.07,4.733,3718,191.0
710272,5549,10.06,4.869,3718,191.0
710400,5550,10.07,4.823,3717,191.1
710528,5551,10.08,4.762,3717,191.2
710656,5552,10.1,4.655,3716,191.2
710784,5553,10.11,4.704,3716,191.3
710912,5554,10.11,4.694,3715,191.3
711040,5555,10.1,4.63,3715,191.4
711168,5556,10.1,4.67,3714,191.5
711296,5557,10.1,4.58,3714,191.5
711424,5558,10.08,4.642,3713,191.6
711552,5559,10.08,4.617,3713,191.6
