total_timesteps,iterations,ep_len_mean,ep_rew_mean,fps,time_elapsed
749568,5856,8.01,5.439,2873,260.9
749696,5857,8.01,5.379,2873,260.9
749824,5858,8.01,5.319,2873,261.0
749952,5859,8.02,5.218,2873,261.0
750080,5860,8.02,5.203,2872,261.1
750208,5861,8.02,5.203,2872,261.2
750336,5862,8.02,5.323,2872,261.3
750464,5863,8.03,5.362,2871,261.3
750592,5864,8.03,5.387,2871,261.4
750720,5865,8.02,5.488,2871,261.4
750848,5866,8.03,5.377,2871,261.5
750976,5867,8.03,5.427,2871,261.5
751104,5868,8.04,5.406,2871,261.6
751232,5869,8.02,5.433,2871,261.6
751360,5870,8.02,5.318,2871,261.7
751488,5871,8.02,5.393,2871,261.7
751616,5872,8.02,5.468,2870,261.8
751744,5873,8.01,5.484,2870,261.9
751872,5874,8.0,5.475,2870,261.9
752000,5875,8.0,5.445,2870,262.0
752128,5876,8.0,5.49,2870,262.0
752256,5877,8.0,5.46,2870,262.1
752384,5878,8.0,5.295,2870,262.1
752512,5879,8.0,5.235,2869,262.2
752640,5880,8.0,5.25,2869,262.3
752768,5881,8.0,5.215,2869,262.3
752896,5882,8.0,5.185,2869,262.4
753024,5883,8.0,5.2,2869,262.4
753152,5884,8.0,5.215,2869,262.5
753280,5885,8.01,5.224,2869,262.5
753408,5886,8.02,5.383,2869,262.6
753536,5887,8.02,5.478,2869,262.6
753664,5888,8.03,5.517,2868,262.7
753792,5889,8.03,5.577,2868,262.8
753920,5890,8.03,5.592,2868,262.8
754048,5891,8.03,5.622,2868,262.9
754176,5892,8.02,5.523,2868,262.9
754304,5893,8.01,5.589,2868,263.0
754432,5894,8.0,5.55,2868,263.0
754560,5895,8.0,5.535,2868,263.1
754688,5896,8.0,5.55,2868,263.1
754816,5897,8.0,5.505,2867,263.2
754944,5898,8.01,5.424,2867,263.2
755072,5899,8.02,5.463,2867,263.3
755200,5900,8.02,5.373,2867,263.3
755328,5901,8.02,5.488,2867,263.4
755456,5902,8.02,5.623,2867,263.5
755584,5903,8.03,5.587,2867,263.5
755712,5904,8.02,5.593,2867,263.6
755840,5905,8.02,5.518,2867,263.6
755968,5906,8.02,5.593,2866,263.7
756096,5907,8.02,5.488,2866,263.7
756224,5908,8.02,5.398,2866,263.8
756352,5909,8.04,5.371,2866,263.8
756480,5910,8.04,5.471,2866,263.9
756608,5911,8.04,5.456,2866,264.0
756736,5912,8.03,5.417,2866,264.0
756864,5913,8.03,5.407,2866,264.1
756992,5914,8.06,5.299,2866,264.1
757120,5915,8.04,5.216,2866,264.2
757248,5916,8.03,5.267,2865,264.2
757376,5917,8.05,5.245,2865,264.3
757504,5918,8.05,5.405,2865,264.3
757632,5919,8.05,5.42,2865,264.4
757760,5920,8.03,5.472,2865,264.4
757888,5921,8.03,5.412,2865,264.5
758016,5922,8.03,5.472,2865,264.5
758144,5923,8.02,5.463,2865,264.6
758272,5924,8.01,5.604,2865,264.7
758400,5925,8.01,5.564,2864,264.7
758528,5926,8.01,5.564,2864,264.8
758656,5927,8.0,5.555,2864,264.8
758784,5928,8.0,5.61,2864,264.9
758912,5929,8.0,5.52,2864,264.9
759040,5930,8.0,5.55,2864,265.0
759168,5931,8.0,5.565,2864,265.0
759296,5932,8.0,5.615,2864,265.1
759424,5933,8.0,5.72,2864,265.2
759552,5934,8.0,5.715,2863,265.2
759680,5935,8.0,5.76,2863,265.3
759808,5936,8.0,5.67,2863,265.3
759936,5937,8.0,5.61,2863,265.4
760064,5938,8.0,5.58,2862,265.5
760192,5939,8.0,5.535,2862,265.5
760320,5940,8.0,5.59,2862,265.6
760448,5941,8.0,5.56,2862,265.6
760576,5942,8.0,5.62,2862,265.7
760704,5943,8.0,5.65,2862,265.8
760832,5944,8.0,5.65,2862,265.8
760960,5945,8.02,5.518,2862,265.9
761088,5946,8.03,5.397,2862,265.9
761216,5947,8.03,5.332,2862,266.0
761344,5948,8.03,5.347,2861,266.0
761472,5949,8.03,5.137,2861,266.1
761600,5950,8.03,5.182,2861,266.1
761728,5951,8.02,5.293,2861,266.2
761856,5952,8.01,5.404,2861,266.2
761984,5953,8.02,5.428,2861,266.3
762112,5954,8.02,5.313,2861,266.4
762240,5955,8.02,5.368,2861,266.4
762368,5956,8.03,5.327,2861,266.5
762496,5957,8.02,5.333,2860,266.5
762624,5958,8.02,5.178,2860,266.6
762752,5959,8.01,5.139,2860,266.6
762880,5960,8.01,5.154,2860,266.7
763008,5961,8.01,5.154,2860,266.7
763136,5962,8.0,5.165,2860,266.8
763264,5963,8.0,5.205,2860,266.8
763392,5964,8.0,5.26,2860,266.9
763520,5965,8.0,5.315,2860,266.9
763648,5966,8.0,5.37,2860,267.0
763776,5967,8.0,5.6,2860,267.1
763904,5968,8.01,5.684,2859,267.1
764032,5969,8.01,5.729,2859,267.2
764160,5970,8.02,5.768,2859,267.2
764288,5971,8.02,5.703,2859,267.3
764416,5972,8.02,5.778,2859,267.3
764544,5973,8.02,5.568,2859,267.4
764672,5974,8.01,5.484,2859,267.4
764800,5975,8.02,5.383,2859,267.5
764928,5976,8.01,5.349,2859,267.5
765056,5977,8.02,5.403,2858,267.6
765184,5978,8.03,5.327,2858,267.7
765312,5979,8.03,5.402,2858,267.7
765440,5980,8.03,5.522,2858,267.8
765568,5981,8.03,5.497,2858,267.8
765696,5982,8.02,5.423,2858,267.9
765824,5983,8.01,5.449,2858,267.9
765952,5984,8.0,5.565,2858,268.0
766080,5985,8.01,5.464,2858,268.0
766208,5986,8.01,5.419,2858,268.1
766336,5987,8.02,5.488,2857,268.1
766464,5988,8.02,5.598,2857,268.2
766592,5989,8.02,5.553,2857,268.3
766720,5990,8.02,5.388,2857,268.3
766848,5991,8.01,5.369,2857,268.4
766976,5992,8.01,5.384,2857,268.4
767104,5993,8.01,5.354,2857,268.5
767232,5994,8.0,5.27,2857,268.5
767360,5995,8.0,5.205,2857,268.6
767488,5996,8.0,5.3,2856,268.6
767616,5997,8.0,5.31,2856,268.7
767744,5998,8.0,5.3,2856,268.7
767872,5999,8.0,5.165,2856,268.8
768000,6000,8.01,5.114,2856,268.9
768128,6001,8.02,5.248,2856,268.9
768256,6002,8.02,5.368,2856,269.0
768384,6003,8.03,5.297,2856,269.0
768512,6004,8.03,5.357,2856,269.1
768640,6005,8.03,5.417,2856,269.1
768768,6006,8.03,5.452,2855,269.2
768896,6007,8.05,5.365,2855,269.2
769024,6008,8.04,5.236,2855,269.3
769152,6009,8.03,5.277,2855,269.3
769280,6010,8.04,5.271,2855,269.4
769408,6011,8.04,5.151,2855,269.5
769536,6012,8.04,5.226,2855,269.5
769664,6013,8.03,5.227,2855,269.6
769792,6014,8.02,5.248,2855,269.6
769920,6015,8.02,5.298,2855,269.7
770048,6016,8.01,5.209,2854,269.8
770176,6017,8.01,5.359,2854,269.8
770304,6018,8.01,5.369,2854,269.9
770432,6019,8.01,5.344,2854,269.9
770560,6020,8.0,5.435,2854,270.0
770688,6021,8.01,5.374,2853,270.0
770816,6022,8.01,5.359,2853,270.1
770944,6023,8.02,5.328,2853,270.1
771072,6024,8.02,5.283,2853,270.2
771200,6025,8.03,5.277,2853,270.3
771328,6026,8.03,5.177,2853,270.3
771456,6027,8.04,5.126,2853,270.4
771584,6028,8.04,5.266,2853,270.4
771712,6029,8.04,5.291,2853,270.5
771840,6030,8.04,5.286,2853,270.5
771968,6031,8.03,5.362,2852,270.6
772096,6032,8.03,5.407,2852,270.6
772224,6033,8.03,5.337,2852,270.7
772352,6034,8.03,5.307,2852,270.8
772480,6035,8.02,5.333,2852,270.8
772608,6036,8.02,5.273,2852,270.9
772736,6037,8.04,5.141,2852,270.9
772864,6038,8.04,5.261,2852,271.0
772992,6039,8.03,5.402,2852,271.0
773120,6040,8.02,5.453,2851,271.1
773248,6041,8.02,5.558,2851,271.1
773376,6042,8.03,5.572,2851,271.2
773504,6043,8.02,5.613,2851,271.2
773632,6044,8.01,5.649,2851,271.3
773760,6045,8.02,5.493,2851,271.4
773888,6046,8.02,5.533,2851,271.4
774016,6047,8.02,5.518,2851,271.5
774144,6048,8.02,5.393,2851,271.5
774272,6049,8.02,5.538,2851,271.6
774400,6050,8.04,5.521,2850,271.6
774528,6051,8.03,5.502,2850,271.7
774656,6052,8.03,5.547,2850,271.7
774784,6053,8.04,5.466,2850,271.8
774912,6054,8.04,5.561,2850,271.8
775040,6055,8.04,5.491,2850,271.9
775168,6056,8.03,5.512,2850,272.0
775296,6057,8.02,5.503,2850,272.0
775424,6058,8.02,5.473,2850,272.1
775552,6059,8.02,5.488,2850,272.1
775680,6060,8.04,5.386,2850,272.2
775808,6061,8.04,5.381,2849,272.2
775936,6062,8.04,5.356,2849,272.3
776064,6063,8.04,5.351,2849,272.3
776192,6064,8.06,5.284,2849,272.4
776320,6065,8.06,5.359,2849,272.4
776448,6066,8.04,5.281,2849,272.5
776576,6067,8.06,5.334,2849,272.5
776704,6068,8.05,5.285,2849,272.6
776832,6069,8.05,5.18,2849,272.6
776960,6070,8.03,5.237,2849,272.7
777088,6071,8.02,5.158,2849,272.8
777216,6072,8.02,5.138,2848,272.8
777344,6073,8.01,5.154,2848,272.9
777472,6074,8.01,5.149,2848,272.9
777600,6075,8.01,5.149,2848,273.0
777728,6076,8.01,5.119,2848,273.0
777856,6077,8.01,5.209,2848,273.1
777984,6078,8.02,5.298,2848,273.1
778112,6079,8.01,5.399,2848,273.2
778240,6080,8.01,5.519,2848,273.2
778368,6081,8.01,5.544,2847,273.3
778496,6082,8.01,5.629,2847,273.4
778624,6083,8.02,5.503,2847,273.4
778752,6084,8.01,5.469,2847,273.5
778880,6085,8.01,5.144,2847,273.5
779008,6086,8.01,5.319,2847,273.6
779136,6087,8.01,5.299,2847,273.6
779264,6088,8.01,5.499,2847,273.7
779392,6089,8.0,5.515,2847,273.8
779520,6090,8.0,5.48,2846,273.8
779648,6091,8.0,5.675,2846,273.9
779776,6092,8.01,5.589,2846,273.9
779904,6093,8.01,5.489,2846,274.0
780032,6094,8.01,5.319,2846,274.1
780160,6095,8.01,5.364,2845,274.1
780288,6096,8.02,5.343,2845,274.2
780416,6097,8.02,5.278,2845,274.2
780544,6098,8.01,5.239,2845,274.3
780672,6099,8.01,5.224,2845,274.4
780800,6100,8.01,5.214,2845,274.4
780928,6101,8.01,5.259,2845,274.5
781056,6102,8.0,5.115,2845,274.5
781184,6103,8.0,5.125,2845,274.6
781312,6104,8.01,5.179,2845,274.6
781440,6105,8.01,5.279,2844,274.7
781568,6106,8.01,5.339,2844,274.7
781696,6107,8.01,5.379,2844,274.8
781824,6108,8.02,5.568,2844,274.8
781952,6109,8.02,5.678,2844,274.9
782080,6110,8.01,5.609,2844,275.0
782208,6111,8.02,5.578,2844,275.0
782336,6112,8.02,5.578,2844,275.1
782464,6113,8.02,5.568,2844,275.1
782592,6114,8.02,5.493,2844,275.2
782720,6115,8.01,5.449,2843,275.2
782848,6116,8.01,5.449,2843,275.3
782976,6117,8.01,5.539,2843,275.3
783104,6118,8.01,5.549,2843,275.4
783232,6119,8.01,5.479,2843,275.4
783360,6120,8.01,5.554,2843,275.5
783488,6121,8.02,5.628,2843,275.6
783616,6122,8.02,5.688,2843,275.6
783744,6123,8.02,5.688,2843,275.7
783872,6124,8.02,5.588,2842,275.7
784000,6125,8.02,5.713,2842,275.8
784128,6126,8.02,5.578,2842,275.8
784256,6127,8.01,5.584,2842,275.9
784384,6128,8.01,5.539,2842,275.9
784512,6129,8.0,5.5,2842,276.0
784640,6130,8.01,5.434,2842,276.0
784768,6131,8.01,5.374,2842,276.1
784896,6132,8.01,5.374,2842,276.2
785024,6133,8.01,5.404,2842,276.2
785152,6134,8.01,5.269,2842,276.3
785280,6135,8.01,5.374,2841,276.3
785408,6136,8.0,5.38,2841,276.4
785536,6137,8.02,5.283,2841,276.4
785664,6138,8.04,5.441,2841,276.5
785792,6139,8.04,5.486,2841,276.5
785920,6140,8.04,5.441,2841,276.6
786048,6141,8.04,5.516,2841,276.6
786176,6142,8.05,5.51,2841,276.7
786304,6143,8.03,5.437,2841,276.8
786432,6144,8.02,5.388,2841,276.8
786560,6145,8.02,5.388,2840,276.9
786688,6146,8.02,5.388,2840,276.9
786816,6147,8.02,5.373,2840,277.0
786944,6148,8.01,5.419,2840,277.0
787072,6149,8.01,5.509,2840,277.1
787200,6150,8.0,5.455,2840,277.1
787328,6151,8.0,5.47,2840,277.2
787456,6152,8.0,5.42,2840,277.2
787584,6153,8.01,5.339,2840,277.3
787712,6154,8.02,5.293,2840,277.4
787840,6155,8.02,5.263,2839,277.4
787968,6156,8.03,5.287,2839,277.5
788096,6157,8.03,5.302,2839,277.5
788224,6158,8.03,5.337,2839,277.6
788352,6159,8.02,5.313,2839,277.6
788480,6160,8.02,5.298,2839,277.7
788608,6161,8.03,5.367,2839,277.7
788736,6162,8.02,5.373,2839,277.8
788864,6163,8.02,5.448,2839,277.8
788992,6164,8.03,5.262,2839,277.9
789120,6165,8.04,5.271,2839,277.9
789248,6166,8.03,5.407,2839,278.0
789376,6167,8.03,5.437,2838,278.1
789504,6168,8.03,5.422,2838,278.1
789632,6169,8.04,5.296,2838,278.2
789760,6170,8.03,5.362,2838,278.2
789888,6171,8.02,5.338,2838,278.3
790016,6172,8.02,5.263,2837,278.4
790144,6173,8.02,5.373,2837,278.4
790272,6174,8.01,5.379,2837,278.5
790400,6175,8.0,5.355,2837,278.5
790528,6176,8.0,5.34,2837,278.6
790656,6177,8.0,5.38,2837,278.6
790784,6178,8.0,5.395,2837,278.7
790912,6179,8.0,5.32,2837,278.8
791040,6180,8.01,5.239,2837,278.8
791168,6181,8.01,5.269,2837,278.9
791296,6182,8.01,5.314,2836,278.9
791424,6183,8.01,5.359,2836,279.0
791552,6184,8.01,5.344,2836,279.0
791680,6185,8.01,5.434,2836,279.1
791808,6186,8.0,5.44,2836,279.1
791936,6187,8.0,5.32,2836,279.2
792064,6188,8.01,5.404,2836,279.2
792192,6189,8.01,5.424,2836,279.3
792320,6190,8.01,5.529,2836,279.4
792448,6191,8.01,5.464,2836,279.4
792576,6192,8.01,5.509,2836,279.5
792704,6193,8.01,5.479,2835,279.5
792832,6194,8.01,5.539,2835,279.6
792960,6195,8.01,5.499,2835,279.6
793088,6196,8.01,5.394,2835,279.7
793216,6197,8.01,5.364,2835,279.7
793344,6198,8.01,5.304,2835,279.8
793472,6199,8.01,5.334,2835,279.8
793600,6200,8.0,5.355,2835,279.9
793728,6201,8.0,5.35,2835,280.0
793856,6202,8.0,5.485,2835,280.0
793984,6203,8.01,5.364,2834,280.1
794112,6204,8.01,5.364,2834,280.1
794240,6205,8.02,5.433,2834,280.2
794368,6206,8.03,5.382,2834,280.2
794496,6207,8.03,5.397,2834,280.3
794624,6208,8.03,5.457,2834,280.3
794752,6209,8.03,5.472,2834,280.4
794880,6210,8.04,5.481,2834,280.4
795008,6211,8.03,5.427,2834,280.5
795136,6212,8.02,5.503,2834,280.6
795264,6213,8.02,5.458,2834,280.6
795392,6214,8.02,5.293,2833,280.7
795520,6215,8.02,5.308,2833,280.7
795648,6216,8.02,5.308,2833,280.8
795776,6217,8.01,5.464,2833,280.8
795904,6218,8.03,5.442,2833,280.9
796032,6219,8.03,5.487,2833,280.9
796160,6220,8.03,5.347,2833,281.0
796288,6221,8.03,5.257,2833,281.0
796416,6222,8.02,5.188,2833,281.1
796544,6223,8.02,5.013,2833,281.1
796672,6224,8.01,4.974,2833,281.2
796800,6225,8.0,4.98,2833,281.3
796928,6226,8.0,5.15,2832,281.3
797056,6227,8.0,5.195,2832,281.4
797184,6228,8.0,5.24,2832,281.4
797312,6229,8.0,5.225,2832,281.5
797440,6230,8.0,5.445,2832,281.5
797568,6231,8.0,5.445,2832,281.6
797696,6232,8.0,5.49,2832,281.6
797824,6233,8.01,5.484,2832,281.7
797952,6234,8.01,5.574,2832,281.7
798080,6235,8.01,5.634,2832,281.8
798208,6236,8.01,5.604,2831,281.9
798336,6237,8.01,5.559,2831,281.9
798464,6238,8.01,5.514,2831,282.0
798592,6239,8.0,5.505,2831,282.0
798720,6240,8.0,5.49,2831,282.1
798848,6241,8.0,5.385,2831,282.1
798976,6242,8.01,5.304,2831,282.2
799104,6243,8.01,5.259,2831,282.2
799232,6244,8.02,5.103,2831,282.3
799360,6245,8.03,5.112,2831,282.3
799488,6246,8.03,5.112,2831,282.4
799616,6247,8.03,5.202,2830,282.5
799744,6248,8.02,5.373,2830,282.5
799872,6249,8.02,5.478,2830,282.6
800000,6250,8.01,5.589,2830,282.7
800128,6251,8.0,5.61,2830,282.7
800256,6252,8.0,5.47,2829,282.8
800384,6253,8.0,5.54,2829,282.8
800512,6254,8.0,5.36,2829,282.9
800640,6255,8.0,5.315,2829,282.9
800768,6256,8.0,5.225,2829,283.0
800896,6257,8.0,5.285,2829,283.1
801024,6258,8.0,5.405,2829,283.1
801152,6259,8.0,5.32,2829,283.2
801280,6260,8.0,5.35,2829,283.2
801408,6261,8.01,5.314,2829,283.3
801536,6262,8.02,5.333,2829,283.3
801664,6263,8.03,5.402,2828,283.4
801792,6264,8.03,5.372,2828,283.4
801920,6265,8.04,5.306,2828,283.5
802048,6266,8.06,5.389,2828,283.5
802176,6267,8.05,5.38,2828,283.6
802304,6268,8.04,5.401,2828,283.7
802432,6269,8.03,5.382,2828,283.7
802560,6270,8.03,5.412,2828,283.8
802688,6271,8.03,5.472,2828,283.8
802816,6272,8.0,5.475,2828,283.9
802944,6273,8.0,5.445,2827,283.9
803072,6274,8.0,5.45,2827,284.0
803200,6275,8.0,5.42,2827,284.0
803328,6276,8.01,5.354,2827,284.1
803456,6277,8.01,5.309,2827,284.1
803584,6278,8.01,5.399,2827,284.2
803712,6279,8.02,5.303,2827,284.2
803840,6280,8.02,5.368,2827,284.3
803968,6281,8.02,5.373,2827,284.4
804096,6282,8.01,5.379,2827,284.4
804224,6283,8.01,5.419,2827,284.5
804352,6284,8.01,5.339,2827,284.5
804480,6285,8.0,5.495,2826,284.6
804608,6286,8.02,5.403,2826,284.6
804736,6287,8.02,5.493,2826,284.7
804864,6288,8.02,5.583,2826,284.7
804992,6289,8.02,5.588,2826,284.8
805120,6290,8.02,5.638,2826,284.8
805248,6291,8.02,5.518,2826,284.9
805376,6292,8.03,5.377,2826,285.0
805504,6293,8.01,5.319,2826,285.0
805632,6294,8.01,5.289,2825,285.1
805760,6295,8.01,5.334,2825,285.1
805888,6296,8.02,5.463,2825,285.2
806016,6297,8.02,5.503,2825,285.3
806144,6298,8.01,5.559,2825,285.3
806272,6299,8.01,5.509,2825,285.4
806400,6300,8.01,5.449,2825,285.4
806528,6301,8.01,5.269,2825,285.5
806656,6302,8.0,5.26,2825,285.5
806784,6303,8.01,5.214,2825,285.6
806912,6304,8.02,5.228,2824,285.6
807040,6305,8.02,5.283,2824,285.7
807168,6306,8.02,5.393,2824,285.7
807296,6307,8.02,5.438,2824,285.8
807424,6308,8.02,5.428,2824,285.9
807552,6309,8.01,5.429,2824,285.9
807680,6310,8.01,5.299,2824,286.0
807808,6311,8.0,5.28,2824,286.0
807936,6312,8.0,5.2,2824,286.1
808064,6313,8.0,5.155,2824,286.1
808192,6314,8.0,5.255,2824,286.2
808320,6315,8.0,5.44,2823,286.2
808448,6316,8.01,5.539,2823,286.3
808576,6317,8.02,5.583,2823,286.3
808704,6318,8.03,5.657,2823,286.4
808832,6319,8.05,5.655,2823,286.5
808960,6320,8.06,5.679,2823,286.5
809088,6321,8.06,5.514,2823,286.6
809216,6322,8.06,5.434,2823,286.6
809344,6323,8.05,5.375,2823,286.7
809472,6324,8.04,5.241,2823,286.7
809600,6325,8.04,5.136,2823,286.8
809728,6326,8.03,5.132,2823,286.8
809856,6327,8.03,5.117,2822,286.9
809984,6328,8.03,5.087,2822,286.9
810112,6329,8.02,5.173,2822,287.0
810240,6330,8.02,5.203,2822,287.1
810368,6331,8.01,5.299,2822,287.1
810496,6332,8.01,5.269,2822,287.2
810624,6333,8.02,5.318,2821,287.3
810752,6334,8.01,5.384,2821,287.3
810880,6335,8.01,5.474,2821,287.4
811008,6336,8.02,5.383,2821,287.4
811136,6337,8.03,5.387,2821,287.5
811264,6338,8.03,5.492,2821,287.5
811392,6339,8.02,5.438,2821,287.6
811520,6340,8.03,5.387,2821,287.6
811648,6341,8.04,5.321,2821,287.7
811776,6342,8.05,5.34,2821,287.7
811904,6343,8.04,5.516,2821,287.8
812032,6344,8.04,5.321,2821,287.9
812160,6345,8.04,5.336,2820,287.9
812288,6346,8.03,5.332,2820,288.0
812416,6347,8.02,5.348,2820,288.0
812544,6348,8.02,5.338,2820,288.1
812672,6349,8.01,5.329,2820,288.1
812800,6350,8.02,5.308,2820,288.2
812928,6351,8.02,5.293,2820,288.2
813056,6352,8.03,5.377,2820,288.3
813184,6353,8.03,5.357,2820,288.3
813312,6354,8.04,5.316,2820,288.4
813440,6355,8.04,5.286,2819,288.5
813568,6356,8.04,5.241,2819,288.5
813696,6357,8.05,5.32,2819,288.6
813824,6358,8.04,5.326,2819,288.6
813952,6359,8.04,5.286,2819,288.7
814080,6360,8.04,5.381,2819,288.7
814208,6361,8.03,5.357,2819,288.8
814336,6362,8.02,5.423,2819,288.8
814464,6363,8.01,5.374,2819,288.9
814592,6364,8.02,5.353,2819,288.9
814720,6365,8.02,5.493,2819,289.0
814848,6366,8.03,5.442,2819,289.1
814976,6367,8.02,5.433,2818,289.1
815104,6368,8.03,5.517,2818,289.2
815232,6369,8.03,5.497,2818,289.2
815360,6370,8.02,5.608,2818,289.3
815488,6371,8.02,5.503,2818,289.3
815616,6372,8.03,5.407,2818,289.4
815744,6373,8.02,5.383,2818,289.4
815872,6374,8.02,5.323,2818,289.5
816000,6375,8.02,5.353,2818,289.5
816128,6376,8.02,5.343,2818,289.6
816256,6377,8.02,5.343,2818,289.7
816384,6378,8.01,5.359,2817,289.7
816512,6379,8.01,5.529,2817,289.8
816640,6380,8.0,5.4,2817,289.8
816768,6381,8.0,5.335,2817,289.9
816896,6382,8.0,5.41,2817,289.9
817024,6383,8.0,5.335,2817,290.0
817152,6384,8.0,5.305,2817,290.0
817280,6385,8.0,5.29,2817,290.1
817408,6386,8.0,5.17,2817,290.1
817536,6387,8.0,5.32,2817,290.2
817664,6388,8.0,5.305,2817,290.2
817792,6389,8.0,5.32,2817,290.3
817920,6390,8.01,5.359,2816,290.4
818048,6391,8.01,5.299,2816,290.4
818176,6392,8.01,5.414,2816,290.5
818304,6393,8.01,5.474,2816,290.5
818432,6394,8.01,5.569,2816,290.6
818560,6395,8.01,5.509,2816,290.6
818688,6396,8.0,5.545,2816,290.7
818816,6397,8.0,5.515,2816,290.7
818944,6398,8.01,5.499,2816,290.8
819072,6399,8.01,5.454,2816,290.8
819200,6400,8.01,5.409,2816,290.9
819328,6401,8.01,5.394,2815,291.0
819456,6402,8.01,5.484,2815,291.0
819584,6403,8.01,5.574,2815,291.1
819712,6404,8.01,5.644,2815,291.1
819840,6405,8.0,5.545,2815,291.2
819968,6406,8.01,5.509,2815,291.2
820096,6407,8.02,5.593,2814,291.3
820224,6408,8.02,5.453,2814,291.4
820352,6409,8.02,5.228,2814,291.5
820480,6410,8.02,5.083,2814,291.5
820608,6411,8.02,5.108,2814,291.6
820736,6412,8.01,5.174,2814,291.6
820864,6413,8.01,5.219,2814,291.7
820992,6414,8.0,5.305,2814,291.7
821120,6415,8.0,5.44,2814,291.8
821248,6416,8.0,5.54,2814,291.8
821376,6417,8.0,5.685,2813,291.9
821504,6418,8.01,5.604,2813,291.9
821632,6419,8.01,5.604,2813,292.0
821760,6420,8.01,5.619,2813,292.1
821888,6421,8.02,5.493,2813,292.1
822016,6422,8.02,5.488,2813,292.2
822144,6423,8.03,5.387,2813,292.2
822272,6424,8.05,5.295,2813,292.3
822400,6425,8.05,5.25,2813,292.3
822528,6426,8.05,5.175,2813,292.4
822656,6427,8.06,5.214,2813,292.4
822784,6428,8.06,5.119,2813,292.5
822912,6429,8.05,5.1,2813,292.5
823040,6430,8.05,5.275,2812,292.6
823168,6431,8.03,5.302,2812,292.7
823296,6432,8.03,5.467,2812,292.7
823424,6433,8.02,5.428,2812,292.8
823552,6434,8.02,5.538,2812,292.8
823680,6435,8.03,5.517,2812,292.9
823808,6436,8.03,5.442,2812,292.9
823936,6437,8.02,5.463,2812,293.0
824064,6438,8.03,5.412,2812,293.0
824192,6439,8.04,5.336,2812,293.1
824320,6440,8.03,5.222,2812,293.1
824448,6441,8.02,5.243,2811,293.2
824576,6442,8.02,5.228,2811,293.2
824704,6443,8.02,5.138,2811,293.3
824832,6444,8.01,5.189,2811,293.4
824960,6445,8.01,5.214,2811,293.4
825088,6446,8.03,5.202,2811,293.5
825216,6447,8.03,5.212,2811,293.5
825344,6448,8.03,5.257,2811,293.6
825472,6449,8.03,5.377,2811,293.6
825600,6450,8.04,5.291,2811,293.7
825728,6451,8.03,5.327,2811,293.7
825856,6452,8.02,5.408,2811,293.8
825984,6453,8.01,5.294,2811,293.8
826112,6454,8.01,5.314,2810,293.9
826240,6455,8.02,5.248,2810,293.9
826368,6456,8.02,5.383,2810,294.0
826496,6457,8.02,5.403,2810,294.1
826624,6458,8.02,5.343,2810,294.1
826752,6459,8.03,5.322,2810,294.2
826880,6460,8.03,5.382,2810,294.2
827008,6461,8.02,5.358,2810,294.3
827136,6462,8.01,5.394,2810,294.3
827264,6463,8.02,5.248,2810,294.4
827392,6464,8.02,5.323,2810,294.4
827520,6465,8.01,5.404,2810,294.5
827648,6466,8.01,5.269,2810,294.5
827776,6467,8.01,5.299,2809,294.6
827904,6468,8.01,5.254,2809,294.6
828032,6469,8.02,5.413,2809,294.7
828160,6470,8.02,5.298,2809,294.8
828288,6471,8.02,5.328,2809,294.8
828416,6472,8.02,5.403,2809,294.9
828544,6473,8.02,5.463,2809,294.9
828672,6474,8.02,5.463,2809,295.0
828800,6475,8.01,5.499,2809,295.0
828928,6476,8.01,5.574,2809,295.1
829056,6477,8.01,5.619,2809,295.1
829184,6478,8.01,5.454,2809,295.2
829312,6479,8.01,5.394,2808,295.2
829440,6480,8.01,5.304,2808,295.3
829568,6481,8.0,5.22,2808,295.3
829696,6482,8.0,5.13,2808,295.4
829824,6483,8.0,5.085,2808,295.5
829952,6484,8.0,5.205,2808,295.5
830080,6485,8.0,5.235,2808,295.6
830208,6486,8.01,5.319,2807,295.7
830336,6487,8.01,5.274,2807,295.7
830464,6488,8.02,5.283,2807,295.8
830592,6489,8.02,5.388,2807,295.8
830720,6490,8.02,5.403,2807,295.9
830848,6491,8.02,5.358,2807,295.9
830976,6492,8.03,5.247,2807,296.0
831104,6493,8.03,5.352,2807,296.0
831232,6494,8.03,5.427,2807,296.1
831360,6495,8.03,5.427,2807,296.2
831488,6496,8.03,5.412,2807,296.2
831616,6497,8.03,5.412,2807,296.3
831744,6498,8.03,5.442,2806,296.3
831872,6499,8.01,5.424,2806,296.4
832000,6500,8.0,5.34,2806,296.4
832128,6501,8.0,5.25,2806,296.5
832256,6502,8.01,5.234,2806,296.6
832384,6503,8.02,5.198,2806,296.6
832512,6504,8.02,5.288,2806,296.7
832640,6505,8.02,5.288,2806,296.7
832768,6506,8.03,5.297,2806,296.8
832896,6507,8.04,5.366,2805,296.8
833024,6508,8.03,5.412,2805,296.9
833152,6509,8.03,5.277,2805,296.9
833280,6510,8.03,5.382,2805,297.0
833408,6511,8.03,5.307,2805,297.1
833536,6512,8.03,5.352,2805,297.1
833664,6513,8.02,5.313,2805,297.2
833792,6514,8.01,5.259,2805,297.2
833920,6515,8.0,5.295,2805,297.3
834048,6516,8.0,5.295,2805,297.3
834176,6517,8.0,5.37,2805,297.4
834304,6518,8.0,5.395,2804,297.4
834432,6519,8.0,5.215,2804,297.5
